     atm_u           atm_v           atm_T           atm_q           R_net     
-2.14321136E+00  -7.17108369E-01  2.84750000E+02  8.23177304E-03  -5.74603882E+01
-1.71086943E+00  -5.26332319E-01  2.84649994E+02  8.23177304E-03  -5.31533508E+01
-1.53562713E+00  -7.52296031E-01  2.84449982E+02  8.06820020E-03  -5.10942993E+01
-1.33367765E+00  -1.21084951E-01  2.84149994E+02  8.01537000E-03  -4.48166809E+01
-6.98019326E-01  -3.00614417E-01  2.83949982E+02  8.01458303E-03  -3.91868896E+01
-9.24175978E-01  -4.54751164E-01  2.83850006E+02  7.90829398E-03  -3.63157349E+01
-9.75478470E-01  -4.86355603E-01  2.83649994E+02  7.80325616E-03  -3.39075317E+01
-1.15928435E+00  -7.84894645E-01  2.83449982E+02  7.69945607E-03  -3.37232361E+01
-7.35430241E-01  -5.18789232E-01  2.82850006E+02  7.39535643E-03  -3.40216675E+01
-6.58578217E-01  -7.39171684E-01  2.81850006E+02  6.91279862E-03  -3.27526550E+01
-7.42167711E-01  -7.14203775E-01  2.81949982E+02  7.00715277E-03  -3.27461243E+01
-1.06853199E+00  -1.19089854E+00  2.81949982E+02  6.91279862E-03  -3.64727783E+01
-1.16146922E+00  -9.17272747E-01  2.82949982E+02  7.54753128E-03  -3.99649963E+01
-9.67158854E-01  -9.27471697E-01  2.83049988E+02  7.65027059E-03  -3.61089172E+01
-1.56816077E+00  -1.51435530E+00  2.83049988E+02  7.49846455E-03  -4.56460571E+01
-1.54092169E+00  -1.24336660E+00  2.83049988E+02  7.54901394E-03  -4.87854004E+01
-2.11383700E+00  -1.71175134E+00  2.83250000E+02  7.60061387E-03  -5.47978821E+01
-2.07103896E+00  -1.79398954E+00  2.83549988E+02  7.70399626E-03  -5.82181702E+01
-2.00986934E+00  -1.53666043E+00  2.83549988E+02  7.75577268E-03  -5.86783752E+01
-1.16003954E+00  6.21868193E-01  2.83250000E+02  7.65177421E-03  -5.15811768E+01
-1.46339405E+00  1.65111184E-01  2.83149994E+02  7.65177421E-03  -4.18324280E+01
-9.00078654E-01  -6.83197200E-01  2.83250000E+02  7.60061387E-03  -3.97416382E+01
-9.23555553E-01  -9.43104088E-01  2.83149994E+02  7.60136032E-03  -3.86041260E+01
-6.18203700E-01  -2.31136844E-01  2.82549988E+02  7.34933000E-03  -3.74709778E+01
-1.10819660E-01  -2.12882593E-01  2.81549988E+02  6.77537452E-03  -3.66906738E+01
-6.12781525E-01  1.13790475E-01  2.80949982E+02  6.59330701E-03  -3.19971924E+01
-1.21775031E+00  -5.09396195E-01  2.80850006E+02  6.41621836E-03  -3.49483032E+01
-1.59900320E+00  -8.89993906E-01  2.81549988E+02  6.82225171E-03  -3.63338928E+01
-1.41483402E+00  -4.98241603E-01  2.82350006E+02  7.25089712E-03  -3.77327576E+01
-1.30510962E+00  1.49650753E-01  2.81850006E+02  7.15293083E-03  -3.45379028E+01
-1.19698179E+00  4.38114971E-01  2.81449982E+02  6.72944542E-03  -3.08709106E+01
-1.50934923E+00  -5.02912588E-02  2.81149994E+02  6.63841190E-03  -3.27820740E+01
-1.58370054E+00  -5.29898643E-01  2.81949982E+02  7.05683511E-03  -3.54865723E+01
-9.79207814E-01  -9.72395003E-01  2.81649994E+02  6.86806859E-03  -3.51930847E+01
-1.07864845E+00  -1.55197215E+00  2.80649994E+02  6.41558785E-03  -1.39565430E+01
-1.56655943E+00  -1.65659034E+00  2.81750000E+02  6.96120132E-03  -1.06709290E+01
-1.29601312E+00  -7.94197679E-01  2.82049988E+02  7.19999755E-03  -7.82861328E+00
-1.32479393E+00  -5.11195540E-01  2.82350006E+02  7.29781576E-03  -6.22686768E+00
-9.61709678E-01  -4.69057143E-01  2.82549988E+02  7.39681022E-03  -6.12780762E+00
-1.26936543E+00  -9.74018216E-01  2.82750000E+02  7.44601944E-03  1.21948242E-01
-1.16128480E+00  -7.45531738E-01  2.83049988E+02  7.59762665E-03  1.25348816E+01
-1.60848141E+00  -4.49096233E-01  2.83350006E+02  7.75196310E-03  2.13438416E+01
-1.52443290E+00  -6.81912005E-01  2.83549988E+02  7.85561930E-03  3.34874268E+01
-1.85073698E+00  -9.92356896E-01  2.83649994E+02  7.90829398E-03  4.10447388E+01
-1.38373685E+00  -7.20327795E-01  2.83850006E+02  8.06820020E-03  5.23442993E+01
-1.35080636E+00  -5.54005682E-01  2.83949982E+02  8.12213495E-03  6.18217163E+01
-1.86565077E+00  -1.27046583E-02  2.84149994E+02  8.17558635E-03  7.24877930E+01
-2.09318972E+00  -3.68265986E-01  2.84149994E+02  8.12133774E-03  7.75843811E+01
-2.17152977E+00  -1.25879228E+00  2.84350006E+02  8.22934695E-03  7.84594116E+01
-2.40978146E+00  -9.49238122E-01  2.84449982E+02  8.22934695E-03  6.67947998E+01
-2.33814931E+00  -5.87983251E-01  2.84649994E+02  8.39498080E-03  7.56080933E+01
-2.51382756E+00  1.03776246E-01  2.84949982E+02  8.50703754E-03  1.17600311E+02
-3.12267733E+00  4.98099685E-01  2.84850006E+02  8.39498080E-03  1.17575623E+02
-3.02139354E+00  -6.87412977E-01  2.84750000E+02  8.33944511E-03  1.30827179E+02
-3.10536122E+00  -4.82909441E-01  2.84750000E+02  8.34026560E-03  1.59255188E+02
-3.50295115E+00  -7.84518838E-01  2.84850006E+02  8.39498080E-03  1.86268341E+02
-3.16240454E+00  -1.37202427E-01  2.85149994E+02  8.56271945E-03  1.53152557E+02
-2.66181350E+00  -2.09805638E-01  2.85549988E+02  8.73513520E-03  1.39389099E+02
-3.11090302E+00  -4.34772611E-01  2.85750000E+02  8.79299734E-03  1.41687988E+02
-3.49375606E+00  4.08993304E-01  2.85949982E+02  8.85207113E-03  1.46642609E+02
-3.43651485E+00  6.80268630E-02  2.86250000E+02  8.96951277E-03  1.78079895E+02
-3.64919829E+00  -2.06924066E-01  2.86549988E+02  8.97039473E-03  1.83484314E+02
-3.43843246E+00  -1.75235093E-01  2.86750000E+02  9.02963709E-03  1.61026245E+02
-3.54332876E+00  6.74711317E-02  2.87350006E+02  9.15006269E-03  3.11797424E+02
-3.60844827E+00  4.75362778E-01  2.87649994E+02  9.15006269E-03  2.91449127E+02
-2.69873023E+00  -1.28722811E+00  2.88350006E+02  9.45599470E-03  3.56818573E+02
-2.86538458E+00  -8.54208231E-01  2.88649994E+02  9.45692323E-03  3.23872406E+02
-3.33160114E+00  -8.56856778E-02  2.89049988E+02  9.51994210E-03  3.17034698E+02
-2.75532627E+00  -4.77689058E-01  2.89449982E+02  9.70837753E-03  3.19868713E+02
-3.25557852E+00  1.14746439E+00  2.89949982E+02  9.83679481E-03  3.04061005E+02
-3.11734104E+00  7.65692949E-01  2.90449982E+02  9.83776245E-03  3.27063568E+02
-3.57726264E+00  1.18999684E+00  2.90850006E+02  9.83873196E-03  3.14040558E+02
-3.38799024E+00  8.56816292E-01  2.91049988E+02  9.90400556E-03  2.49455627E+02
-3.08029389E+00  1.41547608E+00  2.91350006E+02  9.96868405E-03  3.01784851E+02
-3.14087582E+00  1.23825395E+00  2.91350006E+02  9.83969960E-03  3.62910461E+02
-3.38561463E+00  1.45758796E+00  2.91350006E+02  9.84066911E-03  2.78403564E+02
-3.33167791E+00  1.14540815E+00  2.91850006E+02  1.01011507E-02  3.11253418E+02
-3.27587914E+00  1.83970213E+00  2.92149994E+02  1.01669664E-02  3.19237976E+02
-3.26490736E+00  1.58926249E+00  2.91949982E+02  1.00366985E-02  2.06921082E+02
-2.88184595E+00  2.29707479E+00  2.92350006E+02  1.01679685E-02  3.24414368E+02
-2.76040673E+00  2.57273579E+00  2.92549988E+02  9.97261051E-03  2.48863464E+02
-2.95694113E+00  1.26627755E+00  2.92949982E+02  1.01041347E-02  3.06744934E+02
-3.29923916E+00  1.80606711E+00  2.93049988E+02  9.84454527E-03  2.65831055E+02
-2.65400100E+00  2.28920364E+00  2.93149994E+02  9.71698109E-03  2.03878265E+02
-1.71495783E+00  2.60431361E+00  2.93049988E+02  9.78057738E-03  1.54757324E+02
-1.82698846E+00  2.11031723E+00  2.93350006E+02  9.84551664E-03  1.26295685E+02
-1.98058832E+00  2.16694641E+00  2.92850006E+02  9.59182717E-03  1.05563232E+02
-1.77328146E+00  2.41538477E+00  2.92949982E+02  9.71889496E-03  1.49371155E+02
-1.72525489E+00  1.89185441E+00  2.93549988E+02  1.00406539E-02  2.29085938E+02
-1.97013974E+00  2.17824554E+00  2.93649994E+02  9.71985329E-03  1.82740173E+02
-1.80331850E+00  2.20653772E+00  2.93649994E+02  9.72081069E-03  1.45504181E+02
-2.42504859E+00  2.41098189E+00  2.93350006E+02  9.53213312E-03  8.82551270E+01
-2.01746511E+00  2.16405129E+00  2.93250000E+02  9.53307189E-03  1.01473022E+02
-2.23729086E+00  1.36989963E+00  2.93250000E+02  9.53307189E-03  8.83981934E+01
-2.24417043E+00  1.26810074E+00  2.93149994E+02  9.47183091E-03  5.11782227E+01
-1.85766888E+00  7.81401515E-01  2.92649994E+02  9.59655270E-03  2.68665161E+01
-1.78972578E+00  3.84798199E-01  2.92750000E+02  9.78636090E-03  3.40451965E+01
-1.73153400E+00  3.47973496E-01  2.92649994E+02  9.78539791E-03  1.33775635E+01
-1.77615535E+00  4.43832189E-01  2.92149994E+02  9.78539791E-03  -1.82275696E+01
-1.94450116E+00  7.17832506E-01  2.91649994E+02  9.65850614E-03  -2.83540649E+01
-2.12480545E+00  4.94160980E-01  2.91250000E+02  9.59466211E-03  -1.85758972E+01
-2.33910203E+00  4.94909227E-01  2.91049988E+02  9.65660252E-03  -2.33229065E+01
-2.08841467E+00  4.37195599E-01  2.90850006E+02  9.71985329E-03  -3.46320496E+01
-2.11738372E+00  4.00838822E-01  2.90549988E+02  9.65660252E-03  -3.62644043E+01
-2.19565678E+00  2.89011568E-01  2.90350006E+02  9.59371682E-03  -3.91780090E+01
-2.25618815E+00  3.27514648E-01  2.90149994E+02  9.53119248E-03  -3.94228821E+01
-2.53871942E+00  3.35559279E-01  2.90049988E+02  9.46903229E-03  -3.94127808E+01
-2.35292387E+00  3.99475992E-01  2.89850006E+02  9.40722879E-03  -4.32502441E+01
-2.13646984E+00  2.26669520E-01  2.89750000E+02  9.40630306E-03  -3.98856506E+01
-2.32812572E+00  1.79482490E-01  2.89549988E+02  9.28378291E-03  -3.86143799E+01
-2.68527842E+00  3.80612314E-01  2.89449982E+02  9.22305416E-03  -3.80224304E+01
-2.63209343E+00  6.02666259E-01  2.89350006E+02  9.16267652E-03  -3.89790344E+01
-2.63484597E+00  7.04440653E-01  2.89250000E+02  9.10265092E-03  -3.72396240E+01
-2.70035625E+00  5.84494650E-01  2.89250000E+02  9.10265092E-03  -3.47279358E+01
-2.83417130E+00  6.31143868E-01  2.89250000E+02  9.04297363E-03  -3.09836426E+01
-2.88499618E+00  7.03676283E-01  2.89250000E+02  9.04297363E-03  -2.99416199E+01
-2.92343545E+00  7.24106491E-01  2.89250000E+02  8.98275897E-03  -2.88655701E+01
-2.92247915E+00  7.33298600E-01  2.89250000E+02  8.92377738E-03  -2.79061584E+01
-2.97703218E+00  7.75144100E-01  2.89350006E+02  8.86514224E-03  -2.72857666E+01
-2.92627811E+00  7.17987478E-01  2.89250000E+02  8.80684797E-03  -2.50214844E+01
-2.78803205E+00  6.33253157E-01  2.89250000E+02  8.80684797E-03  -2.35465393E+01
-2.56743050E+00  6.13214850E-01  2.89049988E+02  8.74889269E-03  -2.33629761E+01
-2.67517018E+00  6.19027555E-01  2.89049988E+02  8.69127456E-03  -2.07276001E+01
-2.73800421E+00  6.90320194E-01  2.88949982E+02  8.69127456E-03  -2.35396118E+01
-2.73938608E+00  6.77423060E-01  2.88850006E+02  8.63484386E-03  -3.16223145E+01
-2.87170839E+00  6.51370704E-01  2.88750000E+02  8.57873540E-03  -3.34140930E+01
-2.86182404E+00  5.83804131E-01  2.88750000E+02  8.57873540E-03  -3.10971375E+01
-2.78152561E+00  6.82917356E-01  2.88549988E+02  8.57873540E-03  -2.79145813E+01
-2.75068617E+00  7.16652632E-01  2.88649994E+02  8.57873540E-03  -2.73443604E+01
-2.88407397E+00  8.14782917E-01  2.88649994E+02  8.52294918E-03  -2.96526184E+01
-2.84592915E+00  6.83856487E-01  2.88549988E+02  8.57958011E-03  -3.02971497E+01
-2.96096754E+00  8.36828232E-01  2.88549988E+02  8.63739382E-03  -3.05013123E+01
-2.72501159E+00  8.95825088E-01  2.88449982E+02  8.75233766E-03  -3.39311829E+01
-2.39688730E+00  8.51934671E-01  2.88449982E+02  8.81031528E-03  -2.86006775E+01
-2.60107255E+00  9.06888723E-01  2.88649994E+02  8.92729405E-03  -2.23474731E+01
-2.57506704E+00  9.14113224E-01  2.88649994E+02  8.98629706E-03  -1.93881531E+01
-2.60531712E+00  8.93556118E-01  2.88549988E+02  9.04653594E-03  -2.21657410E+01
-2.55352807E+00  7.70201325E-01  2.88449982E+02  9.04653594E-03  -2.49245911E+01
-2.83796477E+00  8.10666203E-01  2.88449982E+02  8.98718182E-03  -2.45554199E+01
-2.95029163E+00  8.89874101E-01  2.88350006E+02  8.98718182E-03  -2.74344788E+01
-2.97781086E+00  7.65929043E-01  2.88250000E+02  8.98806658E-03  -3.55731812E+01
-3.25191617E+00  1.10812259E+00  2.88149994E+02  8.98895133E-03  -3.38085022E+01
-3.10294867E+00  1.14802706E+00  2.88149994E+02  8.98895133E-03  -3.21138611E+01
-3.15371561E+00  1.32809174E+00  2.88149994E+02  8.98983888E-03  -3.29533081E+01
-2.84605742E+00  1.76529109E+00  2.88149994E+02  8.98895133E-03  -3.44039917E+01
-3.01980424E+00  1.82700002E+00  2.88049988E+02  8.92993156E-03  -3.73098450E+01
-3.01355577E+00  1.84017563E+00  2.87850006E+02  8.87212809E-03  -3.55748901E+01
-3.39652324E+00  1.60649836E+00  2.87850006E+02  8.87300074E-03  -3.08212280E+01
-3.29836392E+00  1.39610779E+00  2.87850006E+02  8.87387618E-03  -3.26654663E+01
-2.72792149E+00  1.75429416E+00  2.87750000E+02  8.87300074E-03  -3.32969666E+01
-2.62701273E+00  1.61296666E+00  2.87750000E+02  8.81378632E-03  -2.07311096E+01
-2.73449779E+00  1.30980682E+00  2.87649994E+02  8.81465524E-03  -1.70832520E+01
-2.77193236E+00  1.54973900E+00  2.87750000E+02  8.87300074E-03  -1.45376282E+01
-2.65205812E+00  1.75660110E+00  2.87750000E+02  8.81465524E-03  -1.02585144E+01
-3.25847030E+00  1.60488534E+00  2.87750000E+02  8.81552417E-03  -1.32958984E+01
-3.09317636E+00  1.42357588E+00  2.87750000E+02  8.81639216E-03  -1.16804504E+01
-2.74585962E+00  1.48298931E+00  2.87750000E+02  8.87387618E-03  -5.61630249E+00
-2.52148414E+00  1.57955682E+00  2.87750000E+02  8.81639216E-03  -1.14529419E+01
-3.13097239E+00  1.80945611E+00  2.87750000E+02  8.75837449E-03  -1.55752563E+01
-3.02817035E+00  1.65983474E+00  2.87750000E+02  8.75923689E-03  -1.28582764E+01
-2.21585464E+00  1.82860887E+00  2.87750000E+02  8.81639216E-03  -8.07931519E+00
-2.09126329E+00  1.82630372E+00  2.87750000E+02  8.81639216E-03  -6.86703491E+00
-2.14200068E+00  1.97835791E+00  2.87750000E+02  8.81639216E-03  -4.02163696E+00
-2.37758660E+00  2.24434543E+00  2.87750000E+02  8.81552417E-03  -5.01184082E+00
-2.49196124E+00  1.74478483E+00  2.87750000E+02  8.81639216E-03  -7.25360107E+00
-2.01365900E+00  1.68613100E+00  2.87750000E+02  8.81639216E-03  -1.03454285E+01
-2.16084814E+00  1.56488585E+00  2.87649994E+02  8.81726108E-03  -1.65411377E+01
-2.48187447E+00  1.52265537E+00  2.87549988E+02  8.75923689E-03  -1.60140686E+01
-2.35081172E+00  1.15175402E+00  2.87449982E+02  8.76010116E-03  -1.69381409E+01
-3.11034346E+00  9.85199511E-01  2.87449982E+02  8.76096450E-03  -1.90540466E+01
-2.34996653E+00  2.36453032E+00  2.87449982E+02  8.76010116E-03  -1.92674255E+01
-2.22845054E+00  2.50576520E+00  2.87250000E+02  8.75923689E-03  -1.80732117E+01
-2.29850864E+00  2.06121993E+00  2.87350006E+02  8.75923689E-03  -1.59783325E+01
-2.32954407E+00  2.29375577E+00  2.87449982E+02  8.75923689E-03  -1.51702881E+01
-2.42537928E+00  1.65312409E+00  2.87449982E+02  8.75923689E-03  -1.31322021E+01
-1.78524768E+00  2.14961815E+00  2.87449982E+02  8.81639216E-03  -1.25365906E+01
-1.33981693E+00  1.69807291E+00  2.87250000E+02  8.87387618E-03  -8.37911987E+00
-1.12975740E+00  9.55066383E-01  2.87149994E+02  8.99072364E-03  -2.65676880E+00
-1.43308318E+00  5.43431401E-01  2.86949982E+02  8.99160933E-03  -5.17663574E+00
-1.84063971E+00  3.92572552E-01  2.86949982E+02  9.05099325E-03  -5.18661499E+00
-1.40807390E+00  1.39028203E+00  2.86850006E+02  9.10892896E-03  -4.09576416E+00
-1.74774814E+00  1.58319890E+00  2.86850006E+02  9.10892896E-03  -4.05859375E+00
-1.25916040E+00  1.30181551E+00  2.86850006E+02  9.10713524E-03  -3.68328857E+00
-9.21794713E-01  1.39138520E+00  2.86750000E+02  9.16628633E-03  -3.60882568E+00
-1.26451457E+00  8.06747794E-01  2.86750000E+02  9.16628633E-03  9.97100830E-01
-1.34037566E+00  2.58842736E-01  2.86750000E+02  9.28835478E-03  1.43598633E+01
-1.95446336E+00  1.10181272E+00  2.86949982E+02  9.28744022E-03  1.79657288E+01
-2.05722570E+00  2.42680502E+00  2.86949982E+02  9.28652566E-03  1.74783936E+01
-2.19037414E+00  2.23515749E+00  2.87049988E+02  9.34670679E-03  1.43099976E+01
-1.86372578E+00  1.54771483E+00  2.87149994E+02  9.40722879E-03  1.68436584E+01
-2.29450965E+00  2.16049218E+00  2.87250000E+02  9.40722879E-03  1.17560730E+01
-2.05065584E+00  2.22088218E+00  2.87250000E+02  9.40630306E-03  7.15283203E+00
-1.26656878E+00  1.95678961E+00  2.87250000E+02  9.46810097E-03  3.78179932E+00
-8.94549191E-01  1.85142148E+00  2.87250000E+02  9.53025557E-03  1.62685242E+01
-1.04865634E+00  9.01414871E-01  2.87350006E+02  9.65660252E-03  2.57994080E+01
-1.78165066E+00  6.77693188E-01  2.87549988E+02  9.78346914E-03  6.80645752E+01
-1.98933399E+00  1.54522121E+00  2.87750000E+02  9.84745473E-03  7.24640808E+01
-1.80286193E+00  2.02568650E+00  2.87949982E+02  9.97654069E-03  1.02249054E+02
-1.72840524E+00  1.89097786E+00  2.88049988E+02  1.00426329E-02  5.50660095E+01
-1.92847991E+00  1.90702558E+00  2.88250000E+02  1.01739801E-02  8.55319214E+01
-2.34981608E+00  1.24605966E+00  2.88449982E+02  1.03068473E-02  1.18626434E+02
-2.27537203E+00  1.58722615E+00  2.88949982E+02  1.05100656E-02  1.84522888E+02
-2.60317469E+00  2.67211461E+00  2.89250000E+02  1.05772000E-02  2.19214020E+02
-2.47444034E+00  3.02957296E+00  2.89350006E+02  1.06447125E-02  1.96963013E+02
-2.40879583E+00  2.84735250E+00  2.89850006E+02  1.08538168E-02  3.59401764E+02
-1.99751651E+00  3.99081087E+00  2.90250000E+02  1.09945098E-02  2.81573059E+02
-2.24422455E+00  3.63249493E+00  2.90549988E+02  1.11368177E-02  3.03971710E+02
-2.66602492E+00  4.04492378E+00  2.90850006E+02  1.10665532E-02  3.77041321E+02
-1.92155075E+00  4.44312620E+00  2.90850006E+02  1.08559569E-02  3.75745667E+02
-2.69748068E+00  2.66797161E+00  2.91149994E+02  1.09977629E-02  3.49564423E+02
-2.23097968E+00  3.19246650E+00  2.91049988E+02  1.09988470E-02  2.48001984E+02
-1.68147409E+00  3.19391012E+00  2.91250000E+02  1.11401137E-02  2.49669586E+02
-1.00254834E+00  3.42499590E+00  2.91449982E+02  1.12119010E-02  2.07566925E+02
-1.61034179E+00  3.22265697E+00  2.91850006E+02  1.13555817E-02  4.00009521E+02
-1.54282832E+00  2.96843839E+00  2.91949982E+02  1.12840971E-02  2.39952728E+02
-1.45097852E+00  3.69760942E+00  2.91949982E+02  1.12840971E-02  1.92405609E+02
-1.20269775E+00  4.03035927E+00  2.92049988E+02  1.12119010E-02  2.23640961E+02
-1.62150550E+00  3.53002810E+00  2.92449982E+02  1.13589419E-02  2.67081482E+02
-6.06506467E-01  4.35095406E+00  2.92649994E+02  1.12141129E-02  2.79097321E+02
-1.99384809E-01  4.70680428E+00  2.92350006E+02  1.10698277E-02  2.09058655E+02
 2.74107844E-01  4.48162508E+00  2.92350006E+02  1.12130074E-02  1.49615173E+02
-2.21722111E-01  4.09400034E+00  2.92250000E+02  1.11412136E-02  1.35480774E+02
-2.72454083E-01  3.85777092E+00  2.92449982E+02  1.12852091E-02  2.19556274E+02
-9.47239101E-01  3.73677230E+00  2.92850006E+02  1.14319762E-02  2.22803833E+02
-1.32032764E+00  3.83433843E+00  2.93049988E+02  1.14319762E-02  3.13179962E+02
-2.16023270E-02  3.55140162E+00  2.93350006E+02  1.12852091E-02  2.48424622E+02
 3.10594201E-01  4.28412294E+00  2.93049988E+02  1.12852091E-02  1.46079468E+02
-2.09155291E-01  3.34239912E+00  2.92649994E+02  1.13567011E-02  6.67041626E+01
-2.46487141E-01  3.26062632E+00  2.92750000E+02  1.12852091E-02  9.01886597E+01
-4.24108244E-02  2.69966698E+00  2.93049988E+02  1.15781520E-02  1.07988708E+02
 7.24466518E-02  2.59079075E+00  2.93049988E+02  1.16524324E-02  7.50555725E+01
-9.29088593E-01  2.52657461E+00  2.93049988E+02  1.15054278E-02  7.93760986E+01
-1.02057981E+00  1.84848022E+00  2.93049988E+02  1.15804374E-02  7.20466614E+01
-1.07701814E+00  1.84904981E+00  2.93149994E+02  1.15804374E-02  5.88251648E+01
-1.12433767E+00  1.49749744E+00  2.93049988E+02  1.17294472E-02  3.29986572E+01
-1.22886419E+00  1.90685201E+00  2.92949982E+02  1.15804374E-02  1.39201050E+01
-9.87163126E-01  1.48678613E+00  2.92750000E+02  1.16558829E-02  1.74526672E+01
-7.98278272E-01  1.19067860E+00  2.92750000E+02  1.18813282E-02  6.14786377E+01
-1.45144427E+00  1.54841197E+00  2.93049988E+02  1.18825007E-02  4.36830750E+01
-1.77133429E+00  2.02485323E+00  2.92850006E+02  1.18069183E-02  2.44984741E+01
-1.97675610E+00  2.31350112E+00  2.92750000E+02  1.17317624E-02  1.90919495E+01
-2.00862956E+00  2.37133241E+00  2.92549988E+02  1.17317624E-02  6.05783081E+00
-1.69683242E+00  2.81291485E+00  2.92350006E+02  1.16570340E-02  7.93591309E+00
-1.45084167E+00  2.44424820E+00  2.92149994E+02  1.17294472E-02  1.58582153E+01
-1.12591577E+00  2.33172560E+00  2.92250000E+02  1.18789822E-02  2.61925659E+01
 1.27688599E+00  1.99661255E+00  2.92250000E+02  1.18789822E-02  9.27755737E+00
 1.69083202E+00  1.80055189E+00  2.91949982E+02  1.18034240E-02  -1.34649963E+01
 1.68942702E+00  1.57541621E+00  2.91549988E+02  1.17271328E-02  -2.15769043E+01
 1.48206222E+00  1.79788518E+00  2.91149994E+02  1.15770111E-02  -2.16057434E+01
 1.02734923E+00  1.90004051E+00  2.90949982E+02  1.15758684E-02  -2.75188599E+01
 1.04339659E+00  1.72966003E+00  2.90250000E+02  1.13555817E-02  -3.56603699E+01
 9.99238491E-01  1.58063996E+00  2.90049988E+02  1.12818712E-02  -3.44205322E+01
 7.24900842E-01  1.52663648E+00  2.89549988E+02  1.10643702E-02  -2.43422852E+01
 4.91771072E-01  1.52255094E+00  2.89350006E+02  1.10632796E-02  -1.64545898E+01
 2.11153738E-03  1.20999825E+00  2.89250000E+02  1.11357216E-02  -3.90101929E+01
-8.70685205E-02  1.34157217E+00  2.89049988E+02  1.11346235E-02  -3.52921448E+01
-5.36306798E-01  1.17768276E+00  2.88649994E+02  1.08516766E-02  -3.10020142E+01
-8.34531546E-01  1.07557511E+00  2.88350006E+02  1.06436629E-02  -2.58782349E+01
-8.86842489E-01  1.12988853E+00  2.88750000E+02  1.09207332E-02  -2.80874939E+01
-9.43088651E-01  1.08352780E+00  2.88449982E+02  1.07808802E-02  -2.60440674E+01
-1.24469423E+00  7.53950596E-01  2.88250000E+02  1.06426151E-02  -3.04298706E+01
-1.36230958E+00  2.99613565E-01  2.88149994E+02  1.07104918E-02  -2.66598206E+01
-1.53016663E+00  5.08722484E-01  2.88149994E+02  1.05730304E-02  -6.83010864E+00
-1.42697430E+00  5.56713760E-01  2.88449982E+02  1.08495383E-02  4.76211548E+00
-7.86370814E-01  8.93010676E-01  2.88750000E+02  1.09901754E-02  -5.02227783E-01
-8.52057755E-01  1.35716414E+00  2.88449982E+02  1.07094385E-02  -1.21421509E+01
-1.05989158E+00  1.41374600E+00  2.88549988E+02  1.07787549E-02  -3.34998474E+01
-1.35722935E+00  1.97591484E+00  2.88850006E+02  1.08484691E-02  -9.19332886E+00
-1.24719656E+00  1.84385872E+00  2.89350006E+02  1.11324284E-02  -2.00542908E+01
-4.88271922E-01  1.83468068E+00  2.89049988E+02  1.08495383E-02  -4.24596252E+01
-5.56215525E-01  1.92559350E+00  2.88549988E+02  1.07104918E-02  -3.98123474E+01
-9.37384963E-01  1.96242702E+00  2.88049988E+02  1.03017716E-02  -3.71604004E+01
-9.94537890E-01  1.88713336E+00  2.87949982E+02  1.03027858E-02  -3.19981689E+01
-1.25908399E+00  1.91137242E+00  2.87949982E+02  1.03027858E-02  -2.85300903E+01
-1.29577255E+00  1.41485894E+00  2.88250000E+02  1.04371328E-02  -2.89692078E+01
-1.07471919E+00  1.36348140E+00  2.88149994E+02  1.04371328E-02  -2.83987732E+01
-1.00460303E+00  1.14262235E+00  2.88149994E+02  1.04381610E-02  -1.79012756E+01
-1.08849394E+00  1.49877119E+00  2.88049988E+02  1.03707891E-02  -2.05619202E+01
-1.02830589E+00  2.18157387E+00  2.87750000E+02  1.01709738E-02  -4.23198547E+01
-6.53192639E-01  2.28098893E+00  2.87250000E+02  9.90888290E-03  -4.18229980E+01
-2.25918099E-01  2.50736475E+00  2.87049988E+02  9.78057738E-03  -3.48561707E+01
 3.22231427E-02  2.87009287E+00  2.87350006E+02  9.90986079E-03  -3.40093689E+01
-9.14465487E-02  3.11663413E+00  2.87549988E+02  1.00406539E-02  -4.20778198E+01
-3.00408602E-01  2.80202365E+00  2.87549988E+02  1.00406539E-02  -4.51581421E+01
-1.06255126E+00  2.24060082E+00  2.87250000E+02  9.84648522E-03  -4.60549011E+01
-1.64487314E+00  2.04604697E+00  2.87149994E+02  9.84745473E-03  -4.92295532E+01
-1.69481122E+00  2.06017494E+00  2.87149994E+02  9.84842516E-03  -4.83584595E+01
-1.41753292E+00  1.98735321E+00  2.87250000E+02  9.97850671E-03  -4.79921265E+01
-1.71239543E+00  2.18243527E+00  2.87049988E+02  9.84939560E-03  -5.12103577E+01
-1.59197354E+00  2.21631193E+00  2.86949982E+02  9.78539791E-03  -5.20066223E+01
-1.20186234E+00  2.25053620E+00  2.86649994E+02  9.65945888E-03  -4.68690796E+01
-1.11043739E+00  2.16428781E+00  2.86449982E+02  9.47183091E-03  -4.28954468E+01
-1.01232314E+00  2.04411960E+00  2.86350006E+02  9.40908305E-03  -3.94372864E+01
-1.04352641E+00  1.86404204E+00  2.86250000E+02  9.41001158E-03  -3.79141846E+01
-9.81714785E-01  2.03521752E+00  2.86149994E+02  9.34854895E-03  -4.22250671E+01
-1.25518000E+00  1.96499312E+00  2.86149994E+02  9.34947003E-03  -4.00662231E+01
-1.22384417E+00  1.90894794E+00  2.86250000E+02  9.41093732E-03  -3.74343262E+01
-1.31996632E+00  1.92418611E+00  2.86449982E+02  9.47369728E-03  -3.81735535E+01
