     atm_u           atm_v           atm_T           atm_q     
-2.49897000E+00   3.17194000E-01   2.94639000E+02   1.23025000E-02
-2.09674000E+00   6.17148000E-01   2.94368000E+02   1.18286000E-02
-2.66257000E+00   6.56640000E-01   2.94607000E+02   1.20859000E-02
-3.00063000E+00  -2.00424000E-01   2.95270000E+02   1.30529000E-02
-3.59273000E+00  -5.56916000E-01   2.94625000E+02   1.20233000E-02
-3.79826000E+00  -3.59338000E-01   2.94399000E+02   1.16643000E-02
-3.18389000E+00  -1.76368000E-01   2.95168000E+02   1.27452000E-02
-3.62507000E+00  -2.29772000E-01   2.94942000E+02   1.24150000E-02
-2.91150000E+00   2.21093000E-01   2.95326000E+02   1.30425000E-02
-2.58633000E+00   4.60094000E-01   2.94689000E+02   1.22450000E-02
-2.06053000E+00   7.20901000E-01   2.94927000E+02   1.27544000E-02
-2.34374000E+00  -3.30874000E-01   2.95644000E+02   1.36730000E-02
-1.37029000E+00   5.82408000E-01   2.95501000E+02   1.36001000E-02
-7.56728000E-01   3.03023000E-01   2.95256000E+02   1.32061000E-02
-1.11601000E+00   2.39640000E-01   2.95357000E+02   1.33601000E-02
-1.23935000E+00   8.34669000E-01   2.94621000E+02   1.22814000E-02
-2.05221000E+00   4.07179000E-01   2.95019000E+02   1.28150000E-02
-2.03219000E+00  -3.29326000E-01   2.94645000E+02   1.24122000E-02
-2.26266000E+00  -8.32541000E-02   2.94515000E+02   1.21890000E-02
-2.65350000E+00   6.95414000E-01   2.94778000E+02   1.24550000E-02
-2.15036000E+00   4.70328000E-01   2.95322000E+02   1.33100000E-02
-1.59205000E+00   2.75593000E-01   2.95682000E+02   1.37389000E-02
-1.90211000E+00  -4.35235000E-01   2.95157000E+02   1.29750000E-02
-1.55757000E+00  -8.42976000E-01   2.94783000E+02   1.25575000E-02
-1.65716000E+00  -9.65738000E-01   2.94783000E+02   1.25592000E-02
-2.48709000E+00  -5.00952000E-02   2.94786000E+02   1.25903000E-02
-2.04300000E+00  -6.48834000E-01   2.94961000E+02   1.27139000E-02
-2.21194000E+00  -4.73048000E-01   2.94561000E+02   1.22533000E-02
-2.49796000E+00  -3.23465000E-01   2.95091000E+02   1.27173000E-02
-2.66059000E+00   4.31891000E-01   2.94489000E+02   1.18627000E-02
-2.53141000E+00   3.96537000E-01   2.95372000E+02   1.30820000E-02
-2.15876000E+00   9.14058000E-01   2.95376000E+02   1.31860000E-02
-1.36997000E+00   1.35533000E-02   2.95351000E+02   1.30712000E-02
-1.00780000E+00  -6.20044000E-01   2.95016000E+02   1.25944000E-02
-1.71081000E+00  -9.98132000E-01   2.94907000E+02   1.25194000E-02
-1.26303000E+00  -6.38588000E-01   2.94863000E+02   1.26312000E-02
-1.65573000E+00  -8.28071000E-01   2.95304000E+02   1.32074000E-02
-2.55756000E+00  -5.56579000E-01   2.94958000E+02   1.26536000E-02
-2.02160000E+00   8.82941000E-02   2.95005000E+02   1.28516000E-02
-1.45719000E+00  -4.04743000E-01   2.94880000E+02   1.26241000E-02
-1.51016000E+00   4.73108000E-01   2.95294000E+02   1.32166000E-02
-2.08192000E+00   3.76351000E-01   2.94906000E+02   1.24932000E-02
-2.16835000E+00   2.62976000E-01   2.95024000E+02   1.26756000E-02
-2.47009000E+00   1.33952000E+00   2.94295000E+02   1.17678000E-02
-2.22574000E+00   1.14230000E+00   2.94712000E+02   1.23652000E-02
-1.66442000E+00   8.12998000E-01   2.95542000E+02   1.33735000E-02
-1.40386000E+00   8.71490000E-01   2.95387000E+02   1.32018000E-02
-9.95019000E-01   2.88733000E-01   2.94967000E+02   1.26126000E-02
-2.31852000E+00   3.60289000E-01   2.94959000E+02   1.25048000E-02
-2.06758000E+00   1.45222000E-01   2.94988000E+02   1.26858000E-02
-2.14056000E+00   2.86091000E-01   2.94945000E+02   1.25116000E-02
-2.52903000E+00   9.79475000E-01   2.95177000E+02   1.26266000E-02
-2.03476000E+00   3.57903000E-01   2.95015000E+02   1.21771000E-02
-1.08224000E+00   1.75286000E-01   2.95831000E+02   1.34072000E-02
-1.65607000E+00  -1.07068000E-01   2.95215000E+02   1.27954000E-02
-2.03053000E+00  -9.00163000E-01   2.94704000E+02   1.22272000E-02
-2.62029000E+00  -5.41640000E-01   2.95249000E+02   1.29117000E-02
-1.76168000E+00  -2.75166000E-01   2.95261000E+02   1.30155000E-02
-2.03153000E+00  -3.10894000E-01   2.94870000E+02   1.25851000E-02
-1.74350000E+00   1.25912000E-01   2.95143000E+02   1.28503000E-02
-2.03182000E+00  -2.90346000E-01   2.94964000E+02   1.25889000E-02
-1.34615000E+00   1.14425000E-01   2.95093000E+02   1.27507000E-02
-1.62185000E+00  -3.63238000E-01   2.94797000E+02   1.24037000E-02
-1.74867000E+00  -4.80760000E-01   2.95118000E+02   1.28844000E-02
-2.17039000E+00  -1.01186000E-01   2.94973000E+02   1.27105000E-02
-2.07989000E+00  -1.01853000E+00   2.95278000E+02   1.30818000E-02
-2.46340000E+00  -6.06407000E-02   2.95243000E+02   1.30517000E-02
-1.72799000E+00  -5.15232000E-01   2.94559000E+02   1.21729000E-02
-1.95944000E+00   8.51509000E-02   2.95166000E+02   1.28754000E-02
-2.24427000E+00  -8.91272000E-01   2.94775000E+02   1.22169000E-02
-1.65274000E+00  -3.86608000E-01   2.95771000E+02   1.35218000E-02
-2.48034000E+00   4.53781000E-01   2.95081000E+02   1.25556000E-02
-2.09875000E+00   3.48325000E-01   2.95552000E+02   1.30840000E-02
-2.90689000E+00   4.50728000E-01   2.95031000E+02   1.22066000E-02
-1.70854000E+00   6.84224000E-01   2.95312000E+02   1.26056000E-02
-2.61237000E+00   6.01398000E-01   2.94984000E+02   1.21757000E-02
-2.01919000E+00   4.66771000E-01   2.95393000E+02   1.25550000E-02
-2.30951000E+00   9.56881000E-01   2.95795000E+02   1.32928000E-02
-2.32619000E+00   1.06370000E+00   2.95761000E+02   1.33432000E-02
-1.64340000E+00   5.68362000E-01   2.96001000E+02   1.35760000E-02
-2.46100000E+00   6.50922000E-02   2.95115000E+02   1.21643000E-02
-1.89345000E+00   1.30207000E-02   2.95471000E+02   1.25433000E-02
-2.49898000E+00   8.79008000E-01   2.95423000E+02   1.23409000E-02
-1.66233000E+00   8.83391000E-01   2.95182000E+02   1.20500000E-02
-1.43722000E+00   9.20027000E-01   2.95909000E+02   1.31268000E-02
-1.64057000E+00   1.75034000E-01   2.95788000E+02   1.35878000E-02
-1.94420000E+00   3.37229000E-01   2.95383000E+02   1.31321000E-02
-1.12386000E+00  -1.63147000E+00   2.95676000E+02   1.35555000E-02
-2.29965000E+00  -1.82215000E+00   2.94758000E+02   1.22128000E-02
-2.15276000E+00  -7.14543000E-01   2.96035000E+02   1.40097000E-02
-2.07763000E+00  -1.46867000E+00   2.95534000E+02   1.32527000E-02
-1.37918000E+00  -2.66203000E-01   2.95746000E+02   1.35875000E-02
-2.48813000E+00  -1.08841000E+00   2.95319000E+02   1.29368000E-02
-2.43799000E+00  -1.17931000E+00   2.95275000E+02   1.29188000E-02
-2.56071000E+00  -1.01737000E+00   2.95437000E+02   1.31403000E-02
-1.70817000E+00  -1.11284000E+00   2.95115000E+02   1.27307000E-02
-2.60002000E+00  -8.91665000E-02   2.95297000E+02   1.28583000E-02
-1.51359000E+00  -1.76736000E-02   2.95188000E+02   1.25720000E-02
-2.68642000E+00  -8.78434000E-01   2.95196000E+02   1.28120000E-02
-2.34919000E+00  -2.87850000E-01   2.95355000E+02   1.28598000E-02
-1.81638000E+00  -5.02680000E-01   2.95807000E+02   1.34240000E-02
-2.06810000E+00   4.04622000E-01   2.95184000E+02   1.24343000E-02
-2.67202000E+00  -5.43365000E-01   2.95440000E+02   1.28264000E-02
-2.66842000E+00   7.53503000E-01   2.95450000E+02   1.26658000E-02
-2.62964000E+00   4.22709000E-01   2.95199000E+02   1.23562000E-02
-3.10533000E+00   4.62880000E-01   2.95511000E+02   1.26835000E-02
-3.18938000E+00   4.41083000E-01   2.95185000E+02   1.22377000E-02
-2.64752000E+00  -6.81827000E-01   2.95692000E+02   1.30872000E-02
-1.53169000E+00   1.12922000E-01   2.95132000E+02   1.21350000E-02
-2.60168000E+00  -4.79574000E-02   2.95906000E+02   1.33326000E-02
-3.05478000E+00  -6.69853000E-01   2.95366000E+02   1.25792000E-02
-2.17314000E+00   4.84181000E-02   2.95636000E+02   1.27215000E-02
-2.48342000E+00   7.47121000E-01   2.95303000E+02   1.21437000E-02
-2.80798000E+00   7.44547000E-01   2.95020000E+02   1.11437000E-02
-1.81813000E+00   9.67358000E-01   2.96112000E+02   1.32778000E-02
-1.62463000E+00  -4.55566000E-01   2.95978000E+02   1.35063000E-02
-1.67043000E+00  -3.45103000E-01   2.95576000E+02   1.31733000E-02
-1.82387000E+00  -1.40271000E+00   2.95647000E+02   1.33745000E-02
-1.90799000E+00  -1.41961000E+00   2.95413000E+02   1.30309000E-02
-2.10133000E+00  -7.20048000E-01   2.95773000E+02   1.35286000E-02
-1.35370000E+00  -8.06590000E-01   2.95807000E+02   1.35238000E-02
-2.28045000E+00  -1.05977000E+00   2.95386000E+02   1.29604000E-02
-1.74676000E+00  -6.86590000E-01   2.95440000E+02   1.30405000E-02
-2.04595000E+00  -5.79057000E-01   2.95046000E+02   1.25338000E-02
-2.76863000E+00  -5.71456000E-01   2.95316000E+02   1.28996000E-02
-2.26893000E+00  -1.17401000E-01   2.95206000E+02   1.27395000E-02
-2.24153000E+00  -1.28641000E-01   2.95334000E+02   1.28073000E-02
-2.82054000E+00  -6.82741000E-01   2.95586000E+02   1.31866000E-02
-3.01428000E+00   2.29743000E-01   2.95469000E+02   1.30040000E-02
-2.94105000E+00   6.00817000E-01   2.95180000E+02   1.25022000E-02
-2.31682000E+00   9.71417000E-02   2.95910000E+02   1.34585000E-02
-1.62672000E+00  -6.49510000E-01   2.96058000E+02   1.36533000E-02
-3.07612000E+00  -9.66404000E-01   2.95551000E+02   1.30357000E-02
-2.47166000E+00  -5.39219000E-01   2.95746000E+02   1.30699000E-02
-2.84613000E+00  -7.91292000E-01   2.95892000E+02   1.32480000E-02
-2.21780000E+00  -3.55790000E-01   2.96078000E+02   1.34197000E-02
-3.25087000E+00  -1.00370000E+00   2.95330000E+02   1.25511000E-02
-2.73763000E+00  -3.06225000E-01   2.96061000E+02   1.33761000E-02
-1.72823000E+00  -9.36381000E-01   2.95956000E+02   1.30359000E-02
-2.92311000E+00  -6.87163000E-01   2.94999000E+02   1.18332000E-02
-2.54311000E+00  -4.32004000E-01   2.95412000E+02   1.24248000E-02
-3.09430000E+00  -2.40560000E-01   2.95888000E+02   1.29601000E-02
-2.14460000E+00  -2.12542000E-01   2.95767000E+02   1.26068000E-02
-3.51682000E+00   4.96728000E-01   2.95472000E+02   1.21359000E-02
-2.24622000E+00   5.24239000E-01   2.96358000E+02   1.35977000E-02
-1.83434000E+00   5.77060000E-01   2.96207000E+02   1.36311000E-02
-1.92591000E+00   9.90041000E-01   2.95949000E+02   1.31303000E-02
-2.25365000E+00   1.38391000E+00   2.95989000E+02   1.34133000E-02
-2.51330000E+00   3.04626000E-01   2.95956000E+02   1.34836000E-02
-2.17375000E+00   2.73818000E-01   2.95489000E+02   1.28072000E-02
-1.82603000E+00   4.56300000E-01   2.95627000E+02   1.31223000E-02
-2.58869000E+00   6.44632000E-01   2.95318000E+02   1.26077000E-02
-2.29000000E+00  -8.20701000E-01   2.95883000E+02   1.35122000E-02
-2.77544000E+00  -5.88236000E-01   2.95906000E+02   1.35485000E-02
-3.01822000E+00  -8.41397000E-02   2.95358000E+02   1.27448000E-02
-2.00094000E+00  -4.48304000E-01   2.96581000E+02   1.42660000E-02
-3.09405000E+00  -1.17207000E+00   2.95472000E+02   1.28500000E-02
-3.01720000E+00  -7.79479000E-01   2.95353000E+02   1.25137000E-02
-3.01039000E+00  -3.86439000E-01   2.95579000E+02   1.28365000E-02
-1.60547000E+00  -1.62136000E+00   2.96013000E+02   1.34798000E-02
-1.22157000E+00  -1.04679000E-02   2.96412000E+02   1.39086000E-02
-2.53976000E+00  -9.28557000E-01   2.95258000E+02   1.22317000E-02
-3.41828000E+00  -1.57084000E+00   2.95812000E+02   1.29068000E-02
-3.00821000E+00  -3.78198000E-01   2.95154000E+02   1.18267000E-02
-3.05240000E+00  -2.02992000E-01   2.95735000E+02   1.27971000E-02
-1.79197000E+00   3.41451000E-01   2.96148000E+02   1.33222000E-02
-2.07757000E+00  -1.25937000E+00   2.95837000E+02   1.28510000E-02
-2.33298000E+00   7.50650000E-02   2.95992000E+02   1.30569000E-02
-2.60586000E+00   5.44222000E-03   2.95755000E+02   1.25010000E-02
-2.35882000E+00  -4.24012000E-01   2.96252000E+02   1.31449000E-02
-2.96718000E+00  -8.33231000E-01   2.95605000E+02   1.16882000E-02
-3.49158000E+00  -6.34104000E-01   2.95899000E+02   1.22711000E-02
-3.13157000E+00  -2.22234000E-01   2.95714000E+02   1.16634000E-02
-2.36364000E+00   5.97690000E-01   2.95979000E+02   1.30209000E-02
-2.69453000E+00  -3.36779000E-01   2.96273000E+02   1.32172000E-02
-2.67259000E+00   2.18711000E-01   2.95674000E+02   1.23218000E-02
-2.95309000E+00   2.55240000E-01   2.95865000E+02   1.27582000E-02
-2.68442000E+00   1.06331000E+00   2.95900000E+02   1.29691000E-02
-2.51596000E+00   1.16772000E-01   2.96005000E+02   1.32012000E-02
-2.31858000E+00   3.08555000E-01   2.96069000E+02   1.32383000E-02
-2.71264000E+00  -3.60040000E-01   2.95641000E+02   1.28258000E-02
-2.27042000E+00  -3.27993000E-01   2.95829000E+02   1.31442000E-02
-2.92929000E+00   8.63481000E-02   2.96112000E+02   1.35247000E-02
-2.39052000E+00   7.74188000E-01   2.95863000E+02   1.30144000E-02
-1.65338000E+00   4.28825000E-01   2.97109000E+02   1.47615000E-02
-5.10467000E-01  -1.45995000E+00   2.95853000E+02   1.29732000E-02
-2.75226000E+00  -1.83400000E+00   2.95480000E+02   1.26190000E-02
-2.72631000E+00  -1.68363000E+00   2.95561000E+02   1.27869000E-02
-1.77671000E+00  -7.25719000E-01   2.95850000E+02   1.31673000E-02
-2.09291000E+00  -7.17668000E-02   2.95320000E+02   1.22866000E-02
-2.23588000E+00  -1.16175000E-01   2.95638000E+02   1.27584000E-02
-2.07461000E+00   3.48339000E-01   2.96691000E+02   1.42222000E-02
-2.19213000E+00  -8.80740000E-01   2.96166000E+02   1.31605000E-02
-1.20005000E+00  -4.62288000E-01   2.97210000E+02   1.47530000E-02
-2.35503000E+00  -1.37073000E+00   2.95902000E+02   1.25786000E-02
-2.04992000E+00  -2.95105000E-01   2.96342000E+02   1.30290000E-02
-1.66389000E+00  -1.66566000E+00   2.95959000E+02   1.22719000E-02
-2.19520000E+00  -7.99457000E-01   2.96117000E+02   1.29297000E-02
-2.75741000E+00  -3.52002000E-01   2.96127000E+02   1.25801000E-02
-3.69040000E+00  -2.69409000E-01   2.96057000E+02   1.24123000E-02
-1.98056000E+00   9.54002000E-02   2.96493000E+02   1.30818000E-02
-2.62119000E+00  -5.28514000E-01   2.95924000E+02   1.21386000E-02
-2.98705000E+00   3.64935000E-01   2.95761000E+02   1.21886000E-02
-1.59928000E+00   8.68194000E-01   2.95677000E+02   1.23478000E-02
-1.70408000E+00   6.64225000E-01   2.96360000E+02   1.33510000E-02
-1.95091000E+00   6.96253000E-02   2.95789000E+02   1.24164000E-02
-2.61507000E+00   4.87008000E-01   2.96224000E+02   1.30297000E-02
-2.75535000E+00   4.91774000E-01   2.96198000E+02   1.31838000E-02
-2.43182000E+00   1.66626000E-01   2.96844000E+02   1.41778000E-02
-2.50444000E+00   1.47006000E-01   2.96289000E+02   1.34241000E-02
-1.22739000E+00  -9.33862000E-01   2.96031000E+02   1.33374000E-02
-1.07854000E+00  -7.40294000E-01   2.96739000E+02   1.42785000E-02
-1.57080000E+00  -8.56102000E-01   2.95851000E+02   1.29541000E-02
-1.30530000E+00  -8.51513000E-01   2.95682000E+02   1.29751000E-02
-1.45080000E+00  -9.61566000E-01   2.95625000E+02   1.28651000E-02
-1.34804000E+00  -9.44241000E-01   2.96546000E+02   1.40543000E-02
-1.67561000E+00  -4.73639000E-01   2.95994000E+02   1.32664000E-02
-1.93515000E+00  -1.40193000E-01   2.95921000E+02   1.31601000E-02
-2.52618000E+00  -3.01550000E-01   2.95456000E+02   1.24160000E-02
-2.53482000E+00  -2.33320000E-01   2.95916000E+02   1.32114000E-02
-1.51509000E+00   1.92761000E-01   2.96816000E+02   1.40999000E-02
-1.53105000E+00  -4.58823000E-01   2.96249000E+02   1.29786000E-02
-1.90598000E+00  -6.67451000E-01   2.96375000E+02   1.32212000E-02
-1.14893000E+00  -8.69335000E-02   2.96680000E+02   1.35158000E-02
-2.64932000E+00  -7.97604000E-01   2.96123000E+02   1.29116000E-02
-1.75238000E+00  -5.77518000E-01   2.96402000E+02   1.32783000E-02
-1.88740000E+00  -9.05706000E-01   2.96305000E+02   1.30092000E-02
-2.02252000E+00  -1.15801000E+00   2.96210000E+02   1.29046000E-02
-3.22225000E+00  -3.66371000E-01   2.95713000E+02   1.21786000E-02
-3.22859000E+00  -2.58183000E-01   2.96053000E+02   1.26913000E-02
-3.09060000E+00  -8.48240000E-01   2.96379000E+02   1.32616000E-02
-1.61281000E+00  -4.16289000E-01   2.95609000E+02   1.20159000E-02
-2.35991000E+00   4.16089000E-01   2.95864000E+02   1.23928000E-02
-2.42777000E+00  -1.40204000E-01   2.96334000E+02   1.31086000E-02
-3.11391000E+00   3.53644000E-01   2.96081000E+02   1.27986000E-02
-2.37950000E+00   4.91836000E-01   2.95774000E+02   1.22544000E-02
-2.47810000E+00   2.57985000E-01   2.96238000E+02   1.28234000E-02
-2.25540000E+00  -4.99713000E-02   2.96676000E+02   1.35282000E-02
-2.02773000E+00   8.12221000E-02   2.96733000E+02   1.37742000E-02
-2.02311000E+00  -4.57016000E-01   2.96397000E+02   1.36869000E-02
-1.58131000E+00   1.22111000E-01   2.97066000E+02   1.42991000E-02
-2.05935000E+00  -1.30696000E+00   2.96288000E+02   1.35168000E-02
-2.42860000E+00  -1.18237000E+00   2.96171000E+02   1.34261000E-02
-1.89186000E+00  -1.63060000E-01   2.95868000E+02   1.29003000E-02
-1.82595000E+00  -3.12912000E-01   2.96385000E+02   1.35886000E-02
-2.98026000E+00   9.86580000E-02   2.96213000E+02   1.33891000E-02
-1.98126000E+00  -7.86139000E-01   2.96206000E+02   1.32375000E-02
-2.19692000E+00  -1.96167000E-01   2.96511000E+02   1.35396000E-02
-2.60467000E+00  -1.52967000E-01   2.95960000E+02   1.26207000E-02
-2.92859000E+00   3.93478000E-01   2.96010000E+02   1.27384000E-02
-2.20951000E+00  -5.50393000E-01   2.95745000E+02   1.23759000E-02
-1.88709000E+00  -1.23690000E+00   2.96457000E+02   1.32840000E-02
-2.33579000E+00  -9.32870000E-01   2.96163000E+02   1.29380000E-02
-1.00273000E+00  -1.17942000E+00   2.96509000E+02   1.33586000E-02
-1.77782000E+00  -5.23187000E-01   2.96551000E+02   1.33879000E-02
-2.50268000E+00   6.66557000E-02   2.95985000E+02   1.25964000E-02
-1.74993000E+00  -1.25147000E+00   2.96184000E+02   1.28553000E-02
-1.91727000E+00  -3.35102000E-01   2.96474000E+02   1.32074000E-02
-1.99837000E+00   1.64378000E-01   2.96223000E+02   1.28625000E-02
-1.65903000E+00  -5.75952000E-02   2.96652000E+02   1.33699000E-02
-2.12629000E+00  -6.18875000E-01   2.96656000E+02   1.34267000E-02
-1.75446000E+00  -1.14249000E-01   2.96788000E+02   1.35199000E-02
-3.46196000E+00  -4.96644000E-02   2.95870000E+02   1.22853000E-02
-3.28533000E+00  -9.52003000E-02   2.96529000E+02   1.31742000E-02
-2.95646000E+00  -1.41286000E-01   2.96551000E+02   1.30079000E-02
-3.50349000E+00  -2.72665000E-02   2.96469000E+02   1.26483000E-02
-3.79343000E+00   2.05831000E-01   2.96836000E+02   1.32858000E-02
-2.87905000E+00   9.92146000E-01   2.96722000E+02   1.32111000E-02
-2.93848000E+00   1.26683000E+00   2.96150000E+02   1.24078000E-02
-1.30099000E+00   2.71195000E-01   2.97239000E+02   1.38061000E-02
-1.96793000E+00  -6.26325000E-01   2.96349000E+02   1.29811000E-02
-3.13218000E+00   1.70789000E-01   2.96572000E+02   1.30692000E-02
-1.03441000E+00   2.80765000E-02   2.97019000E+02   1.37555000E-02
-2.82832000E+00  -4.67026000E-01   2.96960000E+02   1.40551000E-02
-1.18514000E+00   1.86320000E-01   2.96970000E+02   1.37109000E-02
-2.67083000E+00  -1.40773000E+00   2.96403000E+02   1.30873000E-02
-2.15326000E+00  -8.64258000E-01   2.96797000E+02   1.36747000E-02
-2.75781000E+00  -2.54444000E-01   2.96481000E+02   1.32326000E-02
-2.25520000E+00  -2.83859000E-01   2.96601000E+02   1.34739000E-02
-1.60135000E+00  -3.43472000E-01   2.96079000E+02   1.28324000E-02
-1.53639000E+00  -3.43448000E-01   2.97023000E+02   1.39300000E-02
-6.99207000E-01  -7.02985000E-02   2.96950000E+02   1.38502000E-02
-1.59769000E+00  -9.60336000E-01   2.96293000E+02   1.27951000E-02
-1.81860000E+00  -5.58754000E-01   2.95970000E+02   1.23021000E-02
-1.46762000E+00   3.06414000E-03   2.96453000E+02   1.28226000E-02
-1.92537000E+00   4.68097000E-01   2.96794000E+02   1.32731000E-02
-2.01514000E+00   6.24460000E-01   2.97160000E+02   1.39039000E-02
-2.24158000E+00  -8.63923000E-02   2.96807000E+02   1.34806000E-02
-2.16837000E+00  -1.38432000E+00   2.96856000E+02   1.34424000E-02
-3.94528000E+00  -6.97799000E-01   2.96388000E+02   1.26414000E-02
-3.51145000E+00  -1.20824000E-01   2.96401000E+02   1.26376000E-02
-3.69056000E+00   3.94813000E-02   2.96702000E+02   1.29738000E-02
-2.67952000E+00   1.48138000E-01   2.97001000E+02   1.33423000E-02
-3.56858000E+00   2.13827000E-01   2.96203000E+02   1.19423000E-02
-1.70420000E+00   5.57192000E-02   2.96845000E+02   1.30428000E-02
-2.88931000E+00  -5.65389000E-01   2.97046000E+02   1.31302000E-02
